threshold,tp,fp,tn,fn,tpr,fpr,asr
-1.600231871666863,22,0,500,478,0.044,0.0,0.522
-1.5971395795223469,22,0,500,478,0.044,0.0,0.522
-1.5940472873778306,23,0,500,477,0.046,0.0,0.523
-1.5909549952333144,23,0,500,477,0.046,0.0,0.523
-1.5878627030887982,23,0,500,477,0.046,0.0,0.523
-1.584770410944282,23,0,500,477,0.046,0.0,0.523
-1.5816781187997657,23,0,500,477,0.046,0.0,0.523
-1.5785858266552495,23,0,500,477,0.046,0.0,0.523
-1.5754935345107333,23,0,500,477,0.046,0.0,0.523
-1.572401242366217,23,0,500,477,0.046,0.0,0.523
-1.5693089502217008,23,0,500,477,0.046,0.0,0.523
-1.5662166580771846,23,0,500,477,0.046,0.0,0.523
-1.5631243659326683,23,0,500,477,0.046,0.0,0.523
-1.5600320737881521,24,0,500,476,0.048,0.0,0.524
-1.556939781643636,24,0,500,476,0.048,0.0,0.524
-1.5538474894991197,24,0,500,476,0.048,0.0,0.524
-1.5507551973546034,24,0,500,476,0.048,0.0,0.524
-1.5476629052100872,25,0,500,475,0.05,0.0,0.525
-1.544570613065571,25,0,500,475,0.05,0.0,0.525
-1.5414783209210547,25,0,500,475,0.05,0.0,0.525
-1.5383860287765385,25,0,500,475,0.05,0.0,0.525
-1.5352937366320223,25,0,500,475,0.05,0.0,0.525
-1.532201444487506,25,0,500,475,0.05,0.0,0.525
-1.5291091523429898,25,0,500,475,0.05,0.0,0.525
-1.5260168601984736,25,0,500,475,0.05,0.0,0.525
-1.5229245680539574,25,0,500,475,0.05,0.0,0.525
-1.5198322759094411,25,0,500,475,0.05,0.0,0.525
-1.516739983764925,25,0,500,475,0.05,0.0,0.525
-1.5136476916204087,25,0,500,475,0.05,0.0,0.525
-1.5105553994758925,25,0,500,475,0.05,0.0,0.525
-1.5074631073313762,25,0,500,475,0.05,0.0,0.525
-1.50437081518686,25,0,500,475,0.05,0.0,0.525
-1.5012785230423438,26,0,500,474,0.052,0.0,0.526
-1.4981862308978275,26,0,500,474,0.052,0.0,0.526
-1.4950939387533113,26,0,500,474,0.052,0.0,0.526
-1.492001646608795,26,0,500,474,0.052,0.0,0.526
-1.4889093544642789,26,0,500,474,0.052,0.0,0.526
-1.4858170623197626,26,0,500,474,0.052,0.0,0.526
-1.4827247701752464,26,0,500,474,0.052,0.0,0.526
-1.4796324780307302,26,0,500,474,0.052,0.0,0.526
-1.476540185886214,27,0,500,473,0.054,0.0,0.527
-1.4734478937416977,28,0,500,472,0.056,0.0,0.528
-1.4703556015971815,28,0,500,472,0.056,0.0,0.528
-1.4672633094526653,28,0,500,472,0.056,0.0,0.528
-1.464171017308149,28,0,500,472,0.056,0.0,0.528
-1.4610787251636328,28,0,500,472,0.056,0.0,0.528
-1.4579864330191166,28,0,500,472,0.056,0.0,0.528
-1.4548941408746003,29,0,500,471,0.058,0.0,0.529
-1.451801848730084,29,0,500,471,0.058,0.0,0.529
-1.4487095565855679,30,0,500,470,0.06,0.0,0.53
-1.4456172644410517,30,0,500,470,0.06,0.0,0.53
-1.4425249722965354,30,0,500,470,0.06,0.0,0.53
-1.4394326801520192,30,0,500,470,0.06,0.0,0.53
-1.436340388007503,30,0,500,470,0.06,0.0,0.53
-1.4332480958629867,30,0,500,470,0.06,0.0,0.53
-1.4301558037184705,30,0,500,470,0.06,0.0,0.53
-1.4270635115739543,30,0,500,470,0.06,0.0,0.53
-1.423971219429438,30,0,500,470,0.06,0.0,0.53
-1.4208789272849218,30,0,500,470,0.06,0.0,0.53
-1.4177866351404056,30,0,500,470,0.06,0.0,0.53
-1.4146943429958894,31,0,500,469,0.062,0.0,0.531
-1.4116020508513731,31,0,500,469,0.062,0.0,0.531
-1.408509758706857,31,0,500,469,0.062,0.0,0.531
-1.4054174665623407,31,0,500,469,0.062,0.0,0.531
-1.4023251744178244,31,0,500,469,0.062,0.0,0.531
-1.3992328822733082,31,0,500,469,0.062,0.0,0.531
-1.396140590128792,31,0,500,469,0.062,0.0,0.531
-1.3930482979842758,31,0,500,469,0.062,0.0,0.531
-1.3899560058397595,31,0,500,469,0.062,0.0,0.531
-1.3868637136952433,31,0,500,469,0.062,0.0,0.531
-1.383771421550727,31,0,500,469,0.062,0.0,0.531
-1.3806791294062108,31,0,500,469,0.062,0.0,0.531
-1.3775868372616946,31,0,500,469,0.062,0.0,0.531
-1.3744945451171784,31,0,500,469,0.062,0.0,0.531
-1.3714022529726622,32,0,500,468,0.064,0.0,0.532
-1.368309960828146,32,0,500,468,0.064,0.0,0.532
-1.3652176686836297,33,0,500,467,0.066,0.0,0.533
-1.3621253765391135,33,0,500,467,0.066,0.0,0.533
-1.3590330843945972,33,0,500,467,0.066,0.0,0.533
-1.355940792250081,33,0,500,467,0.066,0.0,0.533
-1.3528485001055648,33,0,500,467,0.066,0.0,0.533
-1.3497562079610486,33,0,500,467,0.066,0.0,0.533
-1.3466639158165323,33,0,500,467,0.066,0.0,0.533
-1.343571623672016,33,0,500,467,0.066,0.0,0.533
-1.3404793315274999,33,0,500,467,0.066,0.0,0.533
-1.3373870393829836,35,0,500,465,0.07,0.0,0.535
-1.3342947472384674,36,0,500,464,0.072,0.0,0.536
-1.3312024550939512,36,0,500,464,0.072,0.0,0.536
-1.328110162949435,36,0,500,464,0.072,0.0,0.536
-1.3250178708049187,36,0,500,464,0.072,0.0,0.536
-1.3219255786604025,37,0,500,463,0.074,0.0,0.537
-1.3188332865158863,38,0,500,462,0.076,0.0,0.538
-1.31574099437137,39,0,500,461,0.078,0.0,0.539
-1.3126487022268538,41,0,500,459,0.082,0.0,0.541
-1.3095564100823376,41,0,500,459,0.082,0.0,0.541
-1.3064641179378214,41,0,500,459,0.082,0.0,0.541
-1.3033718257933051,41,0,500,459,0.082,0.0,0.541
-1.300279533648789,41,0,500,459,0.082,0.0,0.541
-1.2971872415042727,41,0,500,459,0.082,0.0,0.541
-1.2940949493597564,41,0,500,459,0.082,0.0,0.541
-1.2910026572152402,41,0,500,459,0.082,0.0,0.541
-1.287910365070724,41,0,500,459,0.082,0.0,0.541
-1.2848180729262078,41,0,500,459,0.082,0.0,0.541
-1.2817257807816915,41,0,500,459,0.082,0.0,0.541
-1.2786334886371753,41,0,500,459,0.082,0.0,0.541
-1.275541196492659,41,0,500,459,0.082,0.0,0.541
-1.2724489043481428,42,0,500,458,0.084,0.0,0.542
-1.2693566122036266,42,0,500,458,0.084,0.0,0.542
-1.2662643200591104,42,0,500,458,0.084,0.0,0.542
-1.2631720279145942,42,0,500,458,0.084,0.0,0.542
-1.260079735770078,42,0,500,458,0.084,0.0,0.542
-1.2569874436255617,43,0,500,457,0.086,0.0,0.543
-1.2538951514810455,44,0,500,456,0.088,0.0,0.544
-1.2508028593365292,44,0,500,456,0.088,0.0,0.544
-1.247710567192013,44,0,500,456,0.088,0.0,0.544
-1.2446182750474968,44,0,500,456,0.088,0.0,0.544
-1.2415259829029806,44,0,500,456,0.088,0.0,0.544
-1.2384336907584643,44,0,500,456,0.088,0.0,0.544
-1.235341398613948,44,0,500,456,0.088,0.0,0.544
-1.2322491064694319,45,0,500,455,0.09,0.0,0.545
-1.2291568143249156,45,0,500,455,0.09,0.0,0.545
-1.2260645221803994,46,0,500,454,0.092,0.0,0.546
-1.2229722300358832,46,0,500,454,0.092,0.0,0.546
-1.219879937891367,46,0,500,454,0.092,0.0,0.546
-1.2167876457468507,47,0,500,453,0.094,0.0,0.547
-1.2136953536023345,47,0,500,453,0.094,0.0,0.547
-1.2106030614578183,47,0,500,453,0.094,0.0,0.547
-1.207510769313302,48,0,500,452,0.096,0.0,0.548
-1.2044184771687858,48,0,500,452,0.096,0.0,0.548
-1.2013261850242696,49,0,500,451,0.098,0.0,0.549
-1.1982338928797533,49,0,500,451,0.098,0.0,0.549
-1.1951416007352371,49,0,500,451,0.098,0.0,0.549
-1.192049308590721,49,0,500,451,0.098,0.0,0.549
-1.1889570164462047,52,0,500,448,0.104,0.0,0.552
-1.1858647243016884,52,0,500,448,0.104,0.0,0.552
-1.1827724321571722,52,0,500,448,0.104,0.0,0.552
-1.179680140012656,52,0,500,448,0.104,0.0,0.552
-1.1765878478681397,53,0,500,447,0.106,0.0,0.553
-1.1734955557236235,53,0,500,447,0.106,0.0,0.553
-1.1704032635791073,53,0,500,447,0.106,0.0,0.553
-1.167310971434591,54,0,500,446,0.108,0.0,0.554
-1.1642186792900748,54,0,500,446,0.108,0.0,0.554
-1.1611263871455586,54,0,500,446,0.108,0.0,0.554
-1.1580340950010424,55,0,500,445,0.11,0.0,0.555
-1.1549418028565261,55,0,500,445,0.11,0.0,0.555
-1.15184951071201,56,0,500,444,0.112,0.0,0.556
-1.1487572185674937,56,0,500,444,0.112,0.0,0.556
-1.1456649264229775,56,0,500,444,0.112,0.0,0.556
-1.1425726342784612,56,0,500,444,0.112,0.0,0.556
-1.139480342133945,57,0,500,443,0.114,0.0,0.557
-1.1363880499894288,57,0,500,443,0.114,0.0,0.557
-1.1332957578449125,58,0,500,442,0.116,0.0,0.558
-1.1302034657003963,58,0,500,442,0.116,0.0,0.558
-1.12711117355588,58,0,500,442,0.116,0.0,0.558
-1.1240188814113639,58,0,500,442,0.116,0.0,0.558
-1.1209265892668476,58,0,500,442,0.116,0.0,0.558
-1.1178342971223314,58,0,500,442,0.116,0.0,0.558
-1.1147420049778152,58,0,500,442,0.116,0.0,0.558
-1.111649712833299,60,0,500,440,0.12,0.0,0.56
-1.1085574206887827,60,0,500,440,0.12,0.0,0.56
-1.1054651285442665,61,0,500,439,0.122,0.0,0.561
-1.1023728363997503,62,0,500,438,0.124,0.0,0.562
-1.099280544255234,62,0,500,438,0.124,0.0,0.562
-1.0961882521107178,62,0,500,438,0.124,0.0,0.562
-1.0930959599662016,62,0,500,438,0.124,0.0,0.562
-1.0900036678216853,62,0,500,438,0.124,0.0,0.562
-1.0869113756771691,63,0,500,437,0.126,0.0,0.563
-1.0838190835326529,64,0,500,436,0.128,0.0,0.564
-1.0807267913881367,64,0,500,436,0.128,0.0,0.564
-1.0776344992436204,64,0,500,436,0.128,0.0,0.564
-1.0745422070991042,64,0,500,436,0.128,0.0,0.564
-1.071449914954588,64,0,500,436,0.128,0.0,0.564
-1.0683576228100717,65,0,500,435,0.13,0.0,0.565
-1.0652653306655555,66,0,500,434,0.132,0.0,0.566
-1.0621730385210393,67,0,500,433,0.134,0.0,0.567
-1.059080746376523,67,0,500,433,0.134,0.0,0.567
-1.0559884542320068,67,0,500,433,0.134,0.0,0.567
-1.0528961620874906,67,0,500,433,0.134,0.0,0.567
-1.0498038699429744,67,0,500,433,0.134,0.0,0.567
-1.0467115777984581,68,0,500,432,0.136,0.0,0.568
-1.043619285653942,68,0,500,432,0.136,0.0,0.568
-1.0405269935094257,68,0,500,432,0.136,0.0,0.568
-1.0374347013649095,68,0,500,432,0.136,0.0,0.568
-1.0343424092203932,71,0,500,429,0.142,0.0,0.571
-1.031250117075877,71,0,500,429,0.142,0.0,0.571
-1.0281578249313608,71,0,500,429,0.142,0.0,0.571
-1.0250655327868445,72,0,500,428,0.144,0.0,0.572
-1.0219732406423283,73,0,500,427,0.146,0.0,0.573
-1.018880948497812,74,0,500,426,0.148,0.0,0.574
-1.0157886563532958,77,0,500,423,0.154,0.0,0.577
-1.0126963642087796,77,0,500,423,0.154,0.0,0.577
-1.0096040720642634,79,0,500,421,0.158,0.0,0.579
-1.0065117799197472,79,0,500,421,0.158,0.0,0.579
-1.003419487775231,79,0,500,421,0.158,0.0,0.579
-1.0003271956307147,79,0,500,421,0.158,0.0,0.579
-0.9972349034861985,81,0,500,419,0.162,0.0,0.581
-0.9941426113416822,82,0,500,418,0.164,0.0,0.582
-0.991050319197166,82,0,500,418,0.164,0.0,0.582
-0.9879580270526498,83,0,500,417,0.166,0.0,0.583
-0.9848657349081336,84,0,500,416,0.168,0.0,0.584
-0.9817734427636173,84,0,500,416,0.168,0.0,0.584
-0.9786811506191011,85,0,500,415,0.17,0.0,0.585
-0.9755888584745849,85,0,500,415,0.17,0.0,0.585
-0.9724965663300686,87,0,500,413,0.174,0.0,0.587
-0.9694042741855524,87,0,500,413,0.174,0.0,0.587
-0.9663119820410362,87,0,500,413,0.174,0.0,0.587
-0.96321968989652,87,0,500,413,0.174,0.0,0.587
-0.9601273977520037,88,0,500,412,0.176,0.0,0.588
-0.9570351056074875,89,0,500,411,0.178,0.0,0.589
-0.9539428134629713,89,0,500,411,0.178,0.0,0.589
-0.950850521318455,91,0,500,409,0.182,0.0,0.591
-0.9477582291739388,91,0,500,409,0.182,0.0,0.591
-0.9446659370294226,92,0,500,408,0.184,0.0,0.592
-0.9415736448849064,92,0,500,408,0.184,0.0,0.592
-0.9384813527403901,93,0,500,407,0.186,0.0,0.593
-0.9353890605958739,93,0,500,407,0.186,0.0,0.593
-0.9322967684513577,93,0,500,407,0.186,0.0,0.593
-0.9292044763068414,94,0,500,406,0.188,0.0,0.594
-0.9261121841623252,95,0,500,405,0.19,0.0,0.595
-0.923019892017809,95,0,500,405,0.19,0.0,0.595
-0.9199275998732928,97,0,500,403,0.194,0.0,0.597
-0.9168353077287765,98,0,500,402,0.196,0.0,0.598
-0.9137430155842603,98,0,500,402,0.196,0.0,0.598
-0.9106507234397441,99,0,500,401,0.198,0.0,0.599
-0.9075584312952278,101,0,500,399,0.202,0.0,0.601
-0.9044661391507116,101,0,500,399,0.202,0.0,0.601
-0.9013738470061954,101,0,500,399,0.202,0.0,0.601
-0.8982815548616792,101,0,500,399,0.202,0.0,0.601
-0.8951892627171629,101,0,500,399,0.202,0.0,0.601
-0.8920969705726467,101,0,500,399,0.202,0.0,0.601
-0.8890046784281305,102,0,500,398,0.204,0.0,0.602
-0.8859123862836142,102,0,500,398,0.204,0.0,0.602
-0.882820094139098,104,0,500,396,0.208,0.0,0.604
-0.8797278019945818,105,0,500,395,0.21,0.0,0.605
-0.8766355098500656,107,0,500,393,0.214,0.0,0.607
-0.8735432177055493,107,0,500,393,0.214,0.0,0.607
-0.8704509255610331,109,0,500,391,0.218,0.0,0.609
-0.8673586334165169,110,0,500,390,0.22,0.0,0.61
-0.8642663412720006,111,0,500,389,0.222,0.0,0.611
-0.8611740491274844,112,0,500,388,0.224,0.0,0.612
-0.8580817569829682,113,0,500,387,0.226,0.0,0.613
-0.854989464838452,114,0,500,386,0.228,0.0,0.614
-0.8518971726939357,114,0,500,386,0.228,0.0,0.614
-0.8488048805494195,115,0,500,385,0.23,0.0,0.615
-0.8457125884049033,115,0,500,385,0.23,0.0,0.615
-0.842620296260387,117,0,500,383,0.234,0.0,0.617
-0.8395280041158708,117,0,500,383,0.234,0.0,0.617
-0.8364357119713546,118,0,500,382,0.236,0.0,0.618
-0.8333434198268383,120,0,500,380,0.24,0.0,0.62
-0.8302511276823221,122,0,500,378,0.244,0.0,0.622
-0.8271588355378059,122,0,500,378,0.244,0.0,0.622
-0.8240665433932897,126,0,500,374,0.252,0.0,0.626
-0.8209742512487734,128,0,500,372,0.256,0.0,0.628
-0.8178819591042572,128,0,500,372,0.256,0.0,0.628
-0.814789666959741,129,0,500,371,0.258,0.0,0.629
-0.8116973748152247,130,0,500,370,0.26,0.0,0.63
-0.8086050826707085,133,0,500,367,0.266,0.0,0.633
-0.8055127905261923,135,0,500,365,0.27,0.0,0.635
-0.8024204983816761,136,0,500,364,0.272,0.0,0.636
-0.7993282062371598,138,0,500,362,0.276,0.0,0.638
-0.7962359140926436,139,0,500,361,0.278,0.0,0.639
-0.7931436219481274,140,0,500,360,0.28,0.0,0.64
-0.7900513298036111,141,0,500,359,0.282,0.0,0.641
-0.7869590376590949,142,0,500,358,0.284,0.0,0.642
-0.7838667455145787,143,0,500,357,0.286,0.0,0.643
-0.7807744533700625,144,0,500,356,0.288,0.0,0.644
-0.7776821612255462,145,0,500,355,0.29,0.0,0.645
-0.77458986908103,145,0,500,355,0.29,0.0,0.645
-0.7714975769365138,149,0,500,351,0.298,0.0,0.649
-0.7684052847919975,150,0,500,350,0.3,0.0,0.65
-0.7653129926474813,150,0,500,350,0.3,0.0,0.65
-0.7622207005029651,150,0,500,350,0.3,0.0,0.65
-0.7591284083584489,151,0,500,349,0.302,0.0,0.651
-0.7560361162139326,153,0,500,347,0.306,0.0,0.653
-0.7529438240694164,157,0,500,343,0.314,0.0,0.657
-0.7498515319249002,157,0,500,343,0.314,0.0,0.657
-0.7467592397803839,159,0,500,341,0.318,0.0,0.659
-0.7436669476358677,159,0,500,341,0.318,0.0,0.659
-0.7405746554913515,160,0,500,340,0.32,0.0,0.66
-0.7374823633468353,160,0,500,340,0.32,0.0,0.66
-0.734390071202319,161,0,500,339,0.322,0.0,0.661
-0.7312977790578028,162,0,500,338,0.324,0.0,0.662
-0.7282054869132866,164,1,499,336,0.328,0.002,0.663
-0.7251131947687703,165,1,499,335,0.33,0.002,0.664
-0.7220209026242541,168,1,499,332,0.336,0.002,0.667
-0.7189286104797379,169,1,499,331,0.338,0.002,0.668
-0.7158363183352217,170,1,499,330,0.34,0.002,0.669
-0.7127440261907054,170,1,499,330,0.34,0.002,0.669
-0.7096517340461892,170,1,499,330,0.34,0.002,0.669
-0.706559441901673,171,1,499,329,0.342,0.002,0.67
-0.7034671497571567,171,1,499,329,0.342,0.002,0.67
-0.7003748576126405,171,1,499,329,0.342,0.002,0.67
-0.6972825654681243,171,1,499,329,0.342,0.002,0.67
-0.694190273323608,171,1,499,329,0.342,0.002,0.67
-0.6910979811790918,173,1,499,327,0.346,0.002,0.672
-0.6880056890345756,175,1,499,325,0.35,0.002,0.674
-0.6849133968900594,177,1,499,323,0.354,0.002,0.676
-0.6818211047455431,178,1,499,322,0.356,0.002,0.677
-0.6787288126010269,178,1,499,322,0.356,0.002,0.677
-0.6756365204565107,180,1,499,320,0.36,0.002,0.679
-0.6725442283119945,181,1,499,319,0.362,0.002,0.68
-0.6694519361674782,181,1,499,319,0.362,0.002,0.68
-0.666359644022962,181,1,499,319,0.362,0.002,0.68
-0.6632673518784458,183,1,499,317,0.366,0.002,0.682
-0.6601750597339295,183,1,499,317,0.366,0.002,0.682
-0.6570827675894133,183,1,499,317,0.366,0.002,0.682
-0.6539904754448971,185,1,499,315,0.37,0.002,0.684
-0.6508981833003809,187,1,499,313,0.374,0.002,0.686
-0.6478058911558646,188,1,499,312,0.376,0.002,0.687
-0.6447135990113484,188,1,499,312,0.376,0.002,0.687
-0.6416213068668322,188,1,499,312,0.376,0.002,0.687
-0.6385290147223159,191,1,499,309,0.382,0.002,0.69
-0.6354367225777997,191,1,499,309,0.382,0.002,0.69
-0.6323444304332835,192,1,499,308,0.384,0.002,0.691
-0.6292521382887672,193,1,499,307,0.386,0.002,0.692
-0.626159846144251,194,1,499,306,0.388,0.002,0.693
-0.6230675539997348,195,1,499,305,0.39,0.002,0.694
-0.6199752618552186,196,1,499,304,0.392,0.002,0.695
-0.6168829697107023,197,1,499,303,0.394,0.002,0.696
-0.6137906775661861,198,1,499,302,0.396,0.002,0.697
-0.6106983854216699,199,1,499,301,0.398,0.002,0.698
-0.6076060932771536,200,1,499,300,0.4,0.002,0.699
-0.6045138011326374,202,1,499,298,0.404,0.002,0.701
-0.6014215089881212,203,1,499,297,0.406,0.002,0.702
-0.598329216843605,204,1,499,296,0.408,0.002,0.703
-0.5952369246990887,207,1,499,293,0.414,0.002,0.706
-0.5921446325545725,210,2,498,290,0.42,0.004,0.708
-0.5890523404100563,210,2,498,290,0.42,0.004,0.708
-0.58596004826554,210,2,498,290,0.42,0.004,0.708
-0.5828677561210238,210,2,498,290,0.42,0.004,0.708
-0.5797754639765076,212,2,498,288,0.424,0.004,0.71
-0.5766831718319914,212,2,498,288,0.424,0.004,0.71
-0.5735908796874751,212,2,498,288,0.424,0.004,0.71
-0.5704985875429589,213,3,497,287,0.426,0.006,0.71
-0.5674062953984427,217,3,497,283,0.434,0.006,0.714
-0.5643140032539264,220,3,497,280,0.44,0.006,0.717
-0.5612217111094102,222,3,497,278,0.444,0.006,0.719
-0.558129418964894,222,3,497,278,0.444,0.006,0.719
-0.5550371268203778,224,3,497,276,0.448,0.006,0.721
-0.5519448346758615,225,4,496,275,0.45,0.008,0.721
-0.5488525425313453,226,4,496,274,0.452,0.008,0.722
-0.5457602503868291,229,4,496,271,0.458,0.008,0.725
-0.5426679582423128,229,4,496,271,0.458,0.008,0.725
-0.5395756660977966,230,4,496,270,0.46,0.008,0.726
-0.5364833739532804,233,4,496,267,0.466,0.008,0.729
-0.5333910818087642,234,5,495,266,0.468,0.01,0.729
-0.5302987896642479,235,5,495,265,0.47,0.01,0.73
-0.5272064975197317,235,5,495,265,0.47,0.01,0.73
-0.5241142053752155,238,5,495,262,0.476,0.01,0.733
-0.5210219132306992,238,5,495,262,0.476,0.01,0.733
-0.517929621086183,240,5,495,260,0.48,0.01,0.735
-0.5148373289416668,240,5,495,260,0.48,0.01,0.735
-0.5117450367971506,240,5,495,260,0.48,0.01,0.735
-0.5086527446526343,240,5,495,260,0.48,0.01,0.735
-0.5055604525081181,242,5,495,258,0.484,0.01,0.737
-0.5024681603636019,244,5,495,256,0.488,0.01,0.739
-0.49937586821908564,244,6,494,256,0.488,0.012,0.738
-0.4962835760745694,245,7,493,255,0.49,0.014,0.738
-0.4931912839300532,245,8,492,255,0.49,0.016,0.737
-0.49009899178553695,247,8,492,253,0.494,0.016,0.739
-0.4870066996410207,249,8,492,251,0.498,0.016,0.741
-0.4839144074965045,252,8,492,248,0.504,0.016,0.744
-0.48082211535198827,252,8,492,248,0.504,0.016,0.744
-0.47772982320747204,253,8,492,247,0.506,0.016,0.745
-0.4746375310629558,253,8,492,247,0.506,0.016,0.745
-0.4715452389184396,253,8,492,247,0.506,0.016,0.745
-0.46845294677392335,254,8,492,246,0.508,0.016,0.746
-0.4653606546294071,257,8,492,243,0.514,0.016,0.749
-0.4622683624848909,258,8,492,242,0.516,0.016,0.75
-0.45917607034037466,260,8,492,240,0.52,0.016,0.752
-0.45608377819585844,260,8,492,240,0.52,0.016,0.752
-0.4529914860513422,260,9,491,240,0.52,0.018,0.751
-0.449899193906826,260,9,491,240,0.52,0.018,0.751
-0.44680690176230975,260,10,490,240,0.52,0.02,0.75
-0.4437146096177935,262,11,489,238,0.524,0.022,0.751
-0.4406223174732773,268,11,489,232,0.536,0.022,0.757
-0.43753002532876106,268,12,488,232,0.536,0.024,0.756
-0.43443773318424483,270,12,488,230,0.54,0.024,0.758
-0.4313454410397286,270,12,488,230,0.54,0.024,0.758
-0.4282531488952124,272,12,488,228,0.544,0.024,0.76
-0.42516085675069615,274,12,488,226,0.548,0.024,0.762
-0.4220685646061799,274,12,488,226,0.548,0.024,0.762
-0.4189762724616637,275,12,488,225,0.55,0.024,0.763
-0.41588398031714746,277,12,488,223,0.554,0.024,0.765
-0.41279168817263123,280,12,488,220,0.56,0.024,0.768
-0.409699396028115,280,12,488,220,0.56,0.024,0.768
-0.4066071038835988,284,12,488,216,0.568,0.024,0.772
-0.40351481173908255,285,12,488,215,0.57,0.024,0.773
-0.4004225195945663,286,12,488,214,0.572,0.024,0.774
-0.3973302274500501,286,12,488,214,0.572,0.024,0.774
-0.39423793530553386,286,13,487,214,0.572,0.026,0.773
-0.39114564316101763,290,13,487,210,0.58,0.026,0.777
-0.3880533510165014,290,13,487,210,0.58,0.026,0.777
-0.3849610588719852,291,13,487,209,0.582,0.026,0.778
-0.38186876672746894,292,13,487,208,0.584,0.026,0.779
-0.3787764745829527,295,13,487,205,0.59,0.026,0.782
-0.3756841824384365,296,14,486,204,0.592,0.028,0.782
-0.37259189029392026,297,14,486,203,0.594,0.028,0.783
-0.36949959814940403,299,14,486,201,0.598,0.028,0.785
-0.3664073060048878,299,14,486,201,0.598,0.028,0.785
-0.36331501386037157,303,14,486,197,0.606,0.028,0.789
-0.36022272171585534,303,15,485,197,0.606,0.03,0.788
-0.3571304295713391,304,15,485,196,0.608,0.03,0.789
-0.3540381374268229,305,16,484,195,0.61,0.032,0.789
-0.35094584528230666,306,16,484,194,0.612,0.032,0.79
-0.3478535531377904,307,16,484,193,0.614,0.032,0.791
-0.3447612609932742,308,16,484,192,0.616,0.032,0.792
-0.34166896884875797,309,16,484,191,0.618,0.032,0.793
-0.33857667670424174,310,16,484,190,0.62,0.032,0.794
-0.3354843845597255,313,16,484,187,0.626,0.032,0.797
-0.3323920924152093,314,17,483,186,0.628,0.034,0.797
-0.32929980027069305,314,17,483,186,0.628,0.034,0.797
-0.3262075081261768,316,18,482,184,0.632,0.036,0.798
-0.3231152159816606,316,19,481,184,0.632,0.038,0.797
-0.32002292383714437,319,20,480,181,0.638,0.04,0.799
-0.31693063169262814,322,20,480,178,0.644,0.04,0.802
-0.3138383395481119,323,20,480,177,0.646,0.04,0.803
-0.3107460474035957,323,20,480,177,0.646,0.04,0.803
-0.30765375525907945,325,20,480,175,0.65,0.04,0.805
-0.3045614631145632,325,22,478,175,0.65,0.044,0.803
-0.301469170970047,325,22,478,175,0.65,0.044,0.803
-0.29837687882553077,326,22,478,174,0.652,0.044,0.804
-0.29528458668101454,326,22,478,174,0.652,0.044,0.804
-0.2921922945364983,327,22,478,173,0.654,0.044,0.805
-0.2891000023919821,327,23,477,173,0.654,0.046,0.804
-0.28600771024746585,328,23,477,172,0.656,0.046,0.805
-0.2829154181029496,328,24,476,172,0.656,0.048,0.804
-0.2798231259584334,330,24,476,170,0.66,0.048,0.806
-0.27673083381391717,334,24,476,166,0.668,0.048,0.81
-0.27363854166940094,335,24,476,165,0.67,0.048,0.811
-0.2705462495248847,337,24,476,163,0.674,0.048,0.813
-0.2674539573803685,338,25,475,162,0.676,0.05,0.813
-0.26436166523585225,341,25,475,159,0.682,0.05,0.816
-0.261269373091336,341,25,475,159,0.682,0.05,0.816
-0.2581770809468198,345,26,474,155,0.69,0.052,0.819
-0.25508478880230356,347,26,474,153,0.694,0.052,0.821
-0.25199249665778733,350,26,474,150,0.7,0.052,0.824
-0.2489002045132711,350,26,474,150,0.7,0.052,0.824
-0.24580791236875488,351,26,474,149,0.702,0.052,0.825
-0.24271562022423865,355,26,474,145,0.71,0.052,0.829
-0.23962332807972242,355,26,474,145,0.71,0.052,0.829
-0.2365310359352062,359,28,472,141,0.718,0.056,0.831
-0.23343874379068996,360,29,471,140,0.72,0.058,0.831
-0.23034645164617373,362,29,471,138,0.724,0.058,0.833
-0.2272541595016575,364,30,470,136,0.728,0.06,0.834
-0.22416186735714128,365,30,470,135,0.73,0.06,0.835
-0.22106957521262505,367,30,470,133,0.734,0.06,0.837
-0.21797728306810882,368,31,469,132,0.736,0.062,0.837
-0.2148849909235926,371,31,469,129,0.742,0.062,0.84
-0.21179269877907636,371,32,468,129,0.742,0.064,0.839
-0.20870040663456013,371,33,467,129,0.742,0.066,0.838
-0.2056081144900439,371,34,466,129,0.742,0.068,0.837
-0.20251582234552767,371,37,463,129,0.742,0.074,0.834
-0.19942353020101145,371,38,462,129,0.742,0.076,0.833
-0.19633123805649522,371,39,461,129,0.742,0.078,0.832
-0.193238945911979,371,39,461,129,0.742,0.078,0.832
-0.19014665376746276,372,39,461,128,0.744,0.078,0.833
-0.18705436162294653,373,39,461,127,0.746,0.078,0.834
-0.1839620694784303,373,39,461,127,0.746,0.078,0.834
-0.18086977733391407,377,40,460,123,0.754,0.08,0.837
-0.17777748518939784,378,41,459,122,0.756,0.082,0.837
-0.17468519304488161,380,41,459,120,0.76,0.082,0.839
-0.17159290090036539,381,41,459,119,0.762,0.082,0.84
-0.16850060875584916,381,41,459,119,0.762,0.082,0.84
-0.16540831661133293,382,42,458,118,0.764,0.084,0.84
-0.1623160244668167,383,42,458,117,0.766,0.084,0.841
-0.15922373232230047,385,42,458,115,0.77,0.084,0.843
-0.15613144017778424,387,44,456,113,0.774,0.088,0.843
