schema_version,snapshot_kind,scope,generated_at_utc,repo_head,repo_tree_state,generator_command,generator_script_sha256,release_checker_script_sha256,asset_manifest_sha256,source_provenance_sha256,claim_trace_sha256,paper_pdf_sha256,excluded_public_claims,manifest_category,relative_path,exists,git_status,size_bytes,sha256,snapshot_role,boundary_note
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,scripts/build_paper_assets.py,true,M,163259,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,scripts/build_reference_integrity_audit.py,true,??,12430,c9fcf1a1ffa38e6549f34205a23c4f880bd6e9c475369ae84d45ce8e851fe7d4,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,claim_register.md,true,M,17039,e7d077eb3a2c4aa3136e6cd31deb06d9d9303e517b1b572c8b7cbb99cbebf3dc,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,source_map.md,true,M,20171,913acedb9615fa93f7d87bc3a86196478b5fb9eaec9719f537b3e3d3d99e7ab2,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,evidence_bank.md,true,M,11462,8a0c6695ea88465f2f3201e311b971752dafd5b814971fccdff4fddcd79825d1,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,versions/README.md,true,M,25595,9c065f84de472439f9b7ade34f09a05b0c0febac1e4e05de0ff40b58e07157b2,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,versions/direction-a-false-promotion-audit-codebook.md,true,??,13892,8f05b68c936174423644e62e28a1528c1b9154210991661aedd7a53406cb98ce,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,versions/direction-a-c14-external-review-launch-protocol.md,true,??,9513,f78736ec6d9a27f429536b5278a78c015e5b02fefb5c36c1faa4a1e08240eb97,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,versions/direction-a-claim-gate-recode-protocol.md,true,??,3165,5d21b8c33629a557fe2edc8f39827cf5561f9ff99f7bbf0b7047c35eaff908a2,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,versions/direction-d-report-correctness-fault-injection.md,true,??,6170,24193accc97705e0f577fcd18c7169053a1195897e4420d533fbd8ef827df345,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,versions/direction-a-mofit-public-score-surface.md,true,??,3159,56f2c9c87516a32c1e36c9ab8f76db320d136a9a43ec553de51bfdd12492e323,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,paper_sources,versions/drafts/direction-a-evidence-contract-paper.md,true,M,29135,674fd8fdd0ed65838988aefa9282cd0ab1eaecbacb1ffbd87e97b9c021f0796d,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/c14-e2-external-adjudication-preregistration-2026-06-09.md,true,??,5274,a4eb8190ae33d890494d4cf3c5af3539abfef01260140275f1edd4e06deead41,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_high_value_public_asset_delta_refresh_2026_06_09.md,true,??,3134,5fc46ec2b742fd97011f0b51d2a93de28a8cf3160f22cde7434054cfc972cc18,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_high_value_public_asset_delta_refresh_2026_06_09.csv,true,??,17943,cbe6df392786054b540c90dd7621f7bf9f2e8f927425d2a1ed64c1543922d580,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_high_value_public_asset_delta_watchlist_2026_06_09.csv,true,??,5321,02b1abe9b543df5e84d06b37d5837b688021b5f88f75b49a9994b22d5ac5a387,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_high_value_public_asset_delta_gate_queue_2026_06_09.csv,true,??,9329,cf560345d55398d8dbc2c2fb54bb41c72d74e191cf19dc4c989b628cba82e1ae,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_high_value_public_asset_delta_refresh_late_2026_06_09.md,true,??,3134,8ab7dfc36c27fd554c96b49f9c48fbe90eb81b8f3b2c9e1f0972117a0d7e2e9b,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_high_value_public_asset_delta_refresh_late_2026_06_09.csv,true,??,16983,c20b4d8627fe500763f8b7b885155417685fa40889b304b6e34d622ab2905e6e,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_high_value_public_asset_delta_gate_queue_late_2026_06_09.csv,true,??,9329,cf560345d55398d8dbc2c2fb54bb41c72d74e191cf19dc4c989b628cba82e1ae,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_public_source_freeze_ledger_2026_06_09.md,true,??,4123,324a452dd31118f46f8e20c6f4a9260c81b640fb0560a9e119315fbc3aa3be0c,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2_public_source_freeze_ledger_2026_06_09.csv,true,??,7251,dc44d107a39585f02e36e2e7054fb31411cf679128ffec295e1358a314070e97,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2sct035_openlvlm_mia_vlm_public_surface_check_2026_06_09.md,true,??,5554,6faa2fd1ed92adf1d7ee4bf8212735f2f30a7ee06b4ade905bd44e9631de0831,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,repo_sources,docs/internal/e2-n50-freeze-preflight-2026-06-06/e2sct035_openlvlm_mia_vlm_public_surface_check_2026_06_09.csv,true,??,2961,da6e5b9c23e8072bdb7bfe9aedd90c630dace27692bbbc57c6d65cc23c2daca6,local-review-packet-identity,local review snapshot only; not clean public release provenance
review-snapshot-v1,local_review_snapshot,paper_release_packet_inputs_only,2026-06-20T03:29:58Z,1c980a9c6ffb7615f65e93206b77416e978e5cf6,dirty,python -X utf8 papers/diffaudit-evidence-paper/scripts/build_paper_assets.py,4aac61156787b544ec792a3cd1f55536391760c5022fd64b10ea3fdea9f5f8a5,fa680806595e95dd42e995d46d326523b05b91cc0d62621e02b9f3e60c7b18fd,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,515e78c9e7d86eee9b2f91578729844dcb9b8f353b7a54889b94ecef60d9e9ee,c0da14c7c49ce93b882189bf4e26b78b17862fac3a21fc444a85b038032b7785,6dfbb23f2a2df55437c0f7dbf1a5ab57c0fbf5c385644a1fa0dd20cefd5f42ac,dirty tree is not public provenance;candidate/support/support-only rows are not admitted evidence;permission-bound artifacts are not public replay evidence,release_file,asset_manifest.json,true,M,7093,3b191f29f6a9abf7e41366393dfd7703cea1fe5fe86f1c335b9645d09ba4c513,local-review-packet-identity,local review snapshot only; not clean public release provenance
